author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Chef Traclyn,/gp/profile/amzn1.account.AFO5EH7HQU5NMJDYTFXIL7PYZZQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"My son really loved this product but when he dropped it, the sound went away and we can’t find any resources on how to fix that,  if it’s fixable. This is really disappointing because the toy is still fairly new and now it doesn’t work.* update* received an email from the tech department but the only fix they  offered was to take the battery out and put them back in. Which I had already done with no success. After that basically the toy cannot be replaced or fixed. So it was a waste of money and very disappointing.",Don’t drop it or it loses sound,Style: Standard PackagingColor: Learning FriendsVerified Purchase,3 people found this helpful
Connie P,/gp/profile/amzn1.account.AEGM3HV2KXKLWREP4L2T62B5YH6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"This book is perfect for kids learning their first words. I got it for my goddaughter and she loves it. It's sturdy too, which is good since she can be rough with her books. I love that it says words in English and Spanish. That's awesome!",Great learning tool!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,8 people found this helpful
Jessica Grace,/gp/profile/amzn1.account.AFP7EJEMJDH6AYLTPUZTNWSEFIPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"My younger one year old loves to touch the different animals and hear the book say their name and animal sound. He’s got a good vocabularies, but we’re working with him to encourage more and more words. His doctors recommended animals and the sound they make, so this is great to add to what we’re already doing. He uses this while he’s in his car seat and we’re driving somewhere. Great toy that is fun and also teaches. While I get slightly annoyed that he touches the flamingo over and over, I have to remember that’s exactly why I got it! They learn through repetition - and this was just what I was looking for! If it the repetition bothers you too much, don’t use it in the car. Lol.I also love that this toy will grow with him. He using the name/sound mode right now, but is also has t a mode that gives facts about the animals for when he’s older and also has Spanish!  10/10 recommend.",Just what I was looking for!,"Style: Standard PackagingColor: Animals, GreenVerified Purchase",2 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AEZ5CRNVGB2TXNPXLELJVP5JQO5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"Bought this for our one year old granddaughter.  We had is shipped to us, so we could check it out before sending it to her.  My husband enjoyed playing with it.  He really like that it teaches Spanish words.  When you buy it, be sure to gift batteries with it, the batteries it has are not meant to last.  The book has really bright colors, fun pictures, and the pages are like a thin plastic, so they won't rip.  My granddaughter loves books and anything that makes music, so this book is perfect.  The first thing she did was pick up the book by the handle and start pushing the button to play the songs.  Plus, it's a LeapFrog book!  Great, fun, entertaining educational book.  She loves it and that is all that matters.","Fun, entertaining, educational book for your little one",Style: Standard PackagingColor: Learning FriendsVerified Purchase,One person found this helpful
Binod Pandey,/gp/profile/amzn1.account.AGZCNAIBWAFSPCDEAH5U5KSD3ESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,2.0 out of 5 stars,"This product has so much potential. A learning touch book is a great way to teach toddlers animal sounds, names, and more, and leapfrog has failed it miserably. Two stars for sensitiveness as kids don't have to press hard unlike other toys but they can do so much better for the animal sounds, dishes sound, and things to do. For example, for pony sound, they have horse tapping sound vs horse neigh sound. They could have included kids' activity sounds like how to do clap, stump, or kiss but they included how to clean sound!! such a disappointment!!","Great Idea, Poor execution",Style: Standard PackagingColor: Learning FriendsVerified Purchase,2 people found this helpful
Lisa D.,/gp/profile/amzn1.account.AEZHKYAZMRMJ7NIARJIS7XXYTUYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"This book is a great idea. It has so many different pics/sounds to press. That makes it worth the price on its own. This was a good buy with one caveat. The little switch on the front for English/Spanish is begging to be flipped by the baby/toddler! If your kid can't even speak in and understand full sentences yet, you're going to have trouble explaining why he/she shouldn't flip the language switch. Our son is always switching it to Spanish. I want him to learn English first! I really wish the language switch were hidden. Other than that, it's pretty good.",Good. Could Be Better In One Annoying Way,Style: Standard PackagingColor: Learning FriendsVerified Purchase,2 people found this helpful
Kelsey,/gp/profile/amzn1.account.AH2MZAGJJYEFMF3UVL7OECYJAJPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"Basically useless because it's so touch sensitive. My 23 month old son is confused by it because he'll press a picture but it'll name something else that his other finger barely touched. It's basically teaching him the wrong colors/words of objects. Overall, it's a mess and causes tantrums of frustration. I tried using the book and found that it did the same thing. It's just way too touch sensitive to be fun or educational.",Too touch sensitive,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,3 people found this helpful
J. Black,/gp/profile/amzn1.account.AGEMFVAKKWBQC2M5FZRVJI74QR4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"So this thing is pretty cool. It works and it's durable. My issue with it is more of a design flaw. The little yellow star flashes constantly, no matter whats happening and steals the attention away from all the other buttons, so my son just pushes the star over and over again and has no interest in pushing any of the pictures. I think this toy would be much more effective in helping with words if it didn't have a blinky star.","It's cool, but ...",Style: Standard PackagingColor: Learning FriendsVerified Purchase,2 people found this helpful
B. Ferea,/gp/profile/amzn1.account.AH4GGP5O54445Q7TM2QWSBGGQJ7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,2.0 out of 5 stars,"MY kid LOVES this book. Everything about it: the sounds, the pictures...totally engaged by it. However, she is not yet 2 and often sits on the couch with a book on her lap. She has repeatedly ( the first time I thought was a fluke) pinched her upper thighs on this book, enough to require ice to soothe the welts. Can't really let her play with it by herself.... It's a great toy otherwise, it just may need some supervision to prevent kiddos from getting hurt.",This book pinches my daughter's legs,Style: Standard PackagingColor: Scout and VioletVerified Purchase,2 people found this helpful
Chris C,/gp/profile/amzn1.account.AHD3DI6NQ6LDJERASW3M5IQRAQ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"My 2yo enjoys making animal sounds when we read books depicting animals. I thought this would be a fun book for them to interact with, repeating the sounds.Unfortunately, this toy/book includes non-animal sounds, as they've decided to include the following animals: seahorse, clownfish, shark, jellyfish, swordfish, ray, octopus, turtle, sea star, clam, crab, goldfish, tortoise, rabbit, ant, ladybug, butterfly, snail, worm, piranha, spider, beetle, fireflyThese sounds range from bubble sounds to whimsical jingles. Want to hear those sounds? Watch the video I've included.Additionally, they've also chosen to include a mix of real and cartoon images for the animals. I would have preferred all real images.",New Title: 85 Animals Book,"Style: Standard PackagingColor: Animals, GreenVerified Purchase",2 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHW755HALUYCUV4XZ6VN6JN6STRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I got this for our daughter as an alternative to a tablet since she just turned 1 yr. It works very well. The images are very nicely made too. The only thing I wish the star on the bottom right side didn't light up, it is a bit distracting. I did get this for her early for her age as the description, so I think that is why she is so distracted by the light. Also, since she is younger, I am with her while she uses it so she doesn't bend the pages, which so far seem to be quite sturdy. As for now, I am happy that she can hear the words when she presses an image and it feels more like a book than another screen toy.",Nice alternative to a screen based toy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,One person found this helpful
ALEXANDER DUMAS,/gp/profile/amzn1.account.AHBATJZMOEJRKPIRVILBZ6KPRJYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",2,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great gift for your little one, but look for the recommended age in the description. In our case we have a 16 months old, and it is ok now, but it will be probably better when he turns 2.Here are some of the highlights based on our experience:(+)+ It is a green color sturdy looking portable ""electronic book"".+ Has a bilingual (Spanish/English) feature for all words.+ Pages are thick and sturdy (our little one pulled them while playing and did not year or suffered damage).+ It has a three volume settings feature.+ It came with batteries.(-)- Not a negative in any way, but probably waiting for 2+ years is advisable. In our case, he plays with the book more than pointing words (fine motor skills still in development).Leapfrog delivers with this product and we are glad we made this purchase.",Bilingual High Quality Electronic WordBook,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Rebekah,/gp/profile/amzn1.account.AFWADUA4I2KTN7BULVMY2WA52HBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I’m a therapist that works with children so when I gift toys for my nephews and niece, I tend to look at toys that offer some kind of learning... it’s a job hazard. I liked this toy because I’ve seen this at the office and with clients and it seemed like a good model for speech. There’s also a variety of buttons and sounds so more play time and less boredom. Also in general, I strongly believe kids need a variety of toys, books included.",Good price and interactive,Style: Standard PackagingColor: Learning FriendsVerified Purchase,3 people found this helpful
gloworm,/gp/profile/amzn1.account.AE6FHLYROCASK5DI6SWBGRI54VCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This book was given as a Christmas present to my triplet grand babies , who were premature and having some speech difficulty. The two that hardly every talked are now taking this book, pointing to the pictures and saying a lot of words now. I love that you can touch the picture and it will say the word.  It has been a fabulous helping tool for these babies in just a few short weeks!!",Great book for teaching a two words,Style: Standard PackagingColor: Scout and VioletVerified Purchase,4 people found this helpful
Lauren,/gp/profile/amzn1.account.AG2OIJGEQHB32RLT5RAIVVAFB5EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,"I'm not quite sure how this product has 5 stars. I bought it and it kept shorting out. Never knew what page I was on and wouldn't recognize the picture I touched. I changed the batteries, didn't help. So I returned it for a new one.The new one is doing the exact same thing. It's as if the touch buttons are way too sensitive and it can't process what's going on. Some of the pages I was on the voice wouldn't even recognize it. Or I would be on one page and the voice was talking about random items from 3 pages before. No clue, but definitely returning!","Tried two different ones, neither worked as advertised",Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,One person found this helpful
Corrina Espinosa,/gp/profile/amzn1.account.AGJUQE7JSV7QIQWFZAKCYKS4LQAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I am giving a 5 star review for a couple of reasons: my 2 year old son got this for his birthday and he LOVES it! He was pushing buttons and cracking up at some of the sounds! (The a-chooo when you press the nose) So cute! He is already repeating words, which is why I bought it for him, to help him talk more. It’s really a fun learning toy and there is a lot of variety between switches and button combinations... however.... the one we got had a defect, the switch that changes to Spanish is not working, bummer! So I have requested and exchange for the exact same product and it was automatically granted. We haven’t gotten the new unit yet, but if it comes and works as expected, I stand by my 5 star review. If not, I will update :) I definitely recommend this toy for your toddler, it was the favored gift for my little guy! Awesome learning toy, fun a and educational!","A very fun learning toy, excellent!",Style: Standard PackagingColor: Learning FriendsVerified Purchase,One person found this helpful
