author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Kevin Downs,/gp/profile/amzn1.account.AFDLPXCBSNDMGGIIH4P2PVF7KNXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Great family fun game,Great family fun game,Style: classicVerified Purchase,,26065259,6,18,Public
Keisha,/gp/profile/amzn1.account.AHF5NMIQFML5SHYSXZHZPS4FZLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,A family fun game,Family game,Style: classicVerified Purchase,,2494482,9,36,Public
Amazon Customer,/gp/profile/amzn1.account.AEXJF5NNOM5B3D7X2ILRTCVJQ7VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,2.0 out of 5 stars,Classic game but when delivered it was dented and beat up,Damaged,Style: classicVerified Purchase,,78992842,41,67,Public
Amazon Customer,/gp/profile/amzn1.account.AFLMTFNZZPHU42HPHZPZES2ERWNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,Great family night game,Great,Style: classicVerified Purchase,,865215,15,134,Public
Allison Herring,/gp/profile/amzn1.account.AFMBK2SXZW7XP5LWYVGWGIX62FJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,4.0 out of 5 stars,Absolutely love this game,Sorry,Style: classicVerified Purchase,,3979062,2,27,Public
Amazon Customer,/gp/profile/amzn1.account.AGKEQGX6JOE355XR3ZHBZV22OIJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,"Just like the original, we all had a blast playing","Classic, easy to play. Fun for everyone",Style: classicVerified Purchase,,78983918,19,44,Public
Keith,/gp/profile/amzn1.account.AHHCPZIIQEMG4YCXHLXNCII2XBKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,Great game for little ones,Fun for littles,Style: classicVerified Purchase,,77666,151,233,Public
Heather,/gp/profile/amzn1.account.AFG7EBBGLDAHQLK4K6EWQXCBJNMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,Great family fun!,We love it,Style: classicVerified Purchase,,3850256,2,13,Public
NinaG,/gp/profile/amzn1.account.AG7LAUPWWHHV6ODZX4IB7MP4HLKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,Great Price and was lots of fun for my daughter who is 9 to play together. Would recommend.,Great Quality for price,Style: classicVerified Purchase,,238904,74,177,Public
Natalie,/gp/profile/amzn1.account.AFGQU5BT6M2EVVLCB7G5HS6QLPOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,Fun game,Fun,Style: classicVerified Purchase,,1842421,15,132,Public
lindad,/gp/profile/amzn1.account.AH5NJQ6J7Z65WB6TXVD6U4C7WYWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,great price,great gift,Style: classicVerified Purchase,,1809616,11,65,Public
Lori Oui,/gp/profile/amzn1.account.AGMY22VIQFRBBW5R7V4D262ZT2FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59,5.0 out of 5 stars,the kids loved it,good game,Style: classicVerified Purchase,,1020580,14,151,Public
Sarah,/gp/profile/amzn1.account.AHIDPP2WHWIM3W6VBYBDABEKUEKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Love this game,Love it,Style: classicVerified Purchase,,6288791,5,48,Public
Ann Marie Ryan,/gp/profile/amzn1.account.AECTS73UOCHRIL5CYK7R3QEKWEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,"Simple game, lots of fun.",Great for Game Night,Style: classicVerified Purchase,,78458417,1,22,Public
Amazon Customer,/gp/profile/amzn1.account.AGP2VJ32WNBIHP2KXIBUCNQGYUGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Great classic,Great game,Style: classicVerified Purchase,,84108,214,50,Public
cheryl birkett,/gp/profile/amzn1.account.AFJ6C34PNHVXLRKKPJBWXZBGG52A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Love this game,Love,Style: classicVerified Purchase,,13724769,1,12,Public
Shannon,/gp/profile/amzn1.account.AERFJRXJZUJTIHEIKZ45J3MNW6CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,"Same deal as the sales on black Friday, came in perfect condition.",Perfect family gift,Style: classicVerified Purchase,,305783,41,139,Public
Kindle Customer,/gp/profile/amzn1.account.AGBKTKAGFJC2SMFFJGAI6LGEEL3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Great game.,As expected.,Style: classicVerified Purchase,,1399185,18,286,Public
E. D. Healey,/gp/profile/amzn1.account.AEQDAH3YEDK7CWSJ4ZJARU7KRHHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Great kids game,Function,Style: classicVerified Purchase,,661828,59,318,Public
MOMSEYONETEXAS,/gp/profile/amzn1.account.AFIBA5PQDUQDKJA6IOTD7AMSHWJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,3.0 out of 5 stars,Cheaply mad,JUST OK,Style: classicVerified Purchase,,1585994,10,37,Public
tiggzjr,/gp/profile/amzn1.account.AEONUAHGVSKGCQN3EV2AXVWIOYYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Great item,Good packaging,Style: classicVerified Purchase,,200845,73,212,Public
Kathleen wright,/gp/profile/amzn1.account.AEMUGBDP7AZE762QIGKZ5PU5ZYZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60,5.0 out of 5 stars,Great price,Great price,Style: classicVerified Purchase,,119233,254,226,Public
Jen C.,/gp/profile/amzn1.account.AHER2ADJEMTYZRKYLRXJCEEQLKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Just like you remember!,Fun family game,Style: classicVerified Purchase,,1041955,10,205,Public
Melissa,/gp/profile/amzn1.account.AHZXS557UQ7RELFO34QYN4AO6UOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Brand new.,Battle is on,Style: classicVerified Purchase,,79005484,47,391,Public
Mary MCNEIL Best customer service in the business - bar none,/gp/profile/amzn1.account.AEFBTIZRV5QKEIUIN4KZ6BIGJVIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Good,Game,Style: classicVerified Purchase,,16260219,1,3,Public
Jjkkegan,/gp/profile/amzn1.account.AG3YOJDLI37NB2KZ42NORRJNO42Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,1.0 out of 5 stars,This is not the original Sorry game...only 3 game pieces per person. I guess they changed the game after 2013! I already opened it so I couldn’t return it🙁,Not what I expected!,Style: classicVerified Purchase,One person found this helpful,934630,28,47,Public
Jill Archer,/gp/profile/amzn1.account.AHF3NHUYTDBXTZAIC5D7U6SB2LIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Brings back memories,Fun,Style: classicVerified Purchase,,33750261,0,11,Public
Yeuh,/gp/profile/amzn1.account.AFWYVQSDFWPY26BUOSP5G7ROCB7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,1.0 out of 5 stars,"Didn’t even come with cards, so how am I supposed to play with me family during game night :( highly disappointing and I’m returning",Missing contents,Style: classicVerified Purchase,,2013957,23,47,Public
fleamarketadict,/gp/profile/amzn1.account.AGN76H7KQRNLVPY5ZTL6ONDR4AUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Grandkids love it.,An old standard that stands the test of time.,Style: classicVerified Purchase,,1299315,10,90,Public
Casey,/gp/profile/amzn1.account.AG6WG27FLBDJE4V4YAXAAJNO3MWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,3.0 out of 5 stars,"Fun game, however popper doesn't work very well",Three Stars,Style: classicVerified Purchase,,16077,211,513,Public
Deborah S. McDevitt,/gp/profile/amzn1.account.AH3RB7UNXW2A5L2HAYAA55FIWM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Good product,Good,Style: classicVerified Purchase,,851856,36,124,Public
Carrie B,/gp/profile/amzn1.account.AEMFE2PPCFN6TS6PZQV345VP2WUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61,5.0 out of 5 stars,Fun game,Five Stars,Style: classicVerified Purchase,One person found this helpful,1463731,12,23,Public
Kevin Cue Mesa,/gp/profile/amzn1.account.AGG2DTRIOVX4JC2JO7GQJWVHPQRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Muy buena calidad,Gran tamaño y facil de aprender,Style: classicVerified Purchase,,374776,48,106,Public
deborah,/gp/profile/amzn1.account.AHGDEB3VNV5HLDQDICVW2ECQXGMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Delivered on time and exactly what we needed. Thank you.,Five Stars,Style: classicVerified Purchase,,4926345,8,12,Public
Hannah C.,/gp/profile/amzn1.account.AGT5AX3YODG3OJNB3MMENQTP6H7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,2.0 out of 5 stars,Dissapointed to see it was missing pieces but the board and cards are great,Missing pawns 😔,Style: classicVerified Purchase,,1128632,17,110,Public
C Coffman,/gp/profile/amzn1.account.AHTBS7FFU7XIIFCVREZUWZFQDNBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Exactly what was expected.,Great.,Style: classicVerified Purchase,,516043,25,121,Public
Josephine Sabatino,/gp/profile/amzn1.account.AFZIMKUDGYO6OH72CL74DAAOKUKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Great game,Great game,Style: classicVerified Purchase,,1584465,27,78,Public
SUSAN CARMACK,/gp/profile/amzn1.account.AE2LOPTHMWJPQQRUCO5HGU7QNONQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Great game.,Fun,Style: classicVerified Purchase,,62593673,0,2,Public
Terah Ashley Shear,/gp/profile/amzn1.account.AGN74E252MN7E3R5SCVG7ZBC6GJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,The game board and pieces are solid. I was worried about that because it was $7.99. Me and my kids love this game! It’s so fun and it’s nice to share a game from my own child hood,"Great game, quality material, great price",Style: classicVerified Purchase,,2323340,13,104,Public
jobi,/gp/profile/amzn1.account.AGYW3RXENU3X7UVMA2ZYJ5UCHJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Great family game!,Great family night game,Style: classicVerified Purchase,,5220481,6,17,Public
Olga,/gp/profile/amzn1.account.AEVNH7IHYXA63DYUE6DXNTGN6Z4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,1.0 out of 5 stars,Got damaged board,Quality,Style: classicVerified Purchase,,1201166,26,29,Public
Amazon Customer,/gp/profile/amzn1.account.AGCTS7YCT5FWEVP77M7DRXS4PUEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62,5.0 out of 5 stars,Great gift,Great Gift,Style: classicVerified Purchase,,631096,46,57,Public
Kenneth Chang,/gp/profile/amzn1.account.AEXUE7PFWOP5LHXDKXA4NK6OVSGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,"Classic game, gotta have it.  Kids love it.",Kids love it.,Style: classicVerified Purchase,,11262318,0,31,Public
Kiyomi Rae,/gp/profile/amzn1.account.AHELS2L5JCY7GOPA7VCCP7UBNKVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,Awesome game for the company gatherings will family and friends.,Great,Style: classicVerified Purchase,,397554,56,95,Public
"Timothy,Timmy,Tim",/gp/profile/amzn1.account.AETWPVSJFEKOJGK6TIGH536LWIDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,Playing with the grands👍🏽,Great blast 2 the past👍🏽,Style: classicVerified Purchase,,,0,22,Public
Frank,/gp/profile/amzn1.account.AGIDRPT5LTHR7R4HYMILK7B7NX4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,Perfect,Perfect,Style: classicVerified Purchase,,150796,168,225,Public
mar,/gp/profile/amzn1.account.AEN7VRZZUNBWXXHA4R36S3XLQI7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,It's a good game for camping.Came quickly and all there.,Five Stars,Style: classicVerified Purchase,,9050525,1,10,Public
Beth Reynolds,/gp/profile/amzn1.account.AHAZDMX4ZVDWYK72J2F6VCDSYL5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,1.0 out of 5 stars,Missing ALL game 'pawn' pieces. Daughter was so excited to receive this and play.... then we couldn't:-(,Missing pieces,Style: classicVerified Purchase,,2184039,16,55,Public
Jp,/gp/profile/amzn1.account.AHY5G26EV6WXGEZNXW5BRQKC2JJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,Fun game.,Fast shipper.,Style: classicVerified Purchase,,864425,33,81,Public
Lelain de Peche,/gp/profile/amzn1.account.AGEOUI3ZHTMVCTLTEVQOAR7VA5TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,Love the product!,Great game!,Style: classicVerified Purchase,,732007,50,48,Public
review4u,/gp/profile/amzn1.account.AGJRH55DD4PYKN35N4L5XBWAW3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,So much fun!,So much fun!,Style: classicVerified Purchase,,8065043,0,15,Public
aaron wiggins,/gp/profile/amzn1.account.AF2TZ5FBO2FOXIXF7ZEG3TQB72PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63,5.0 out of 5 stars,My nephew loves the game,Good gift,Style: classicVerified Purchase,,62593673,0,6,Public
